,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
327,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Cafes,Café Lézard,4.0,21,"3119, rue Masson",+1 514-729-3777,20,6,26
328,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Haitian,Café Les 3 Jerks,5.0,7,2636 Rue de Bellechasse,+1 438-380-4949,20,6,26
329,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Breweries,La Succursale,4.0,25,3188 Rue Masson,+1 514-508-1615,20,6,26
330,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Canadian (New),Rose Ross,4.5,8,3017 Rue Masson,+1 514-379-1900,20,6,26
331,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Sandwiches,Forketta Épicerie Gourmet,5.0,1,3589 Rue Beaubien E,+1 514-727-6885,20,6,26
332,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Pizza,Beaubien Deli,4.0,8,4023 Rue Beaubien E,+1 514-725-9195,20,6,26
333,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Cafes,Maesmi,4.5,10,3353 Rue Masson,+1 514-903-7353,20,6,26
334,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Portuguese,Bairrada,5.0,4,3124 Rue Beaubien E,+1 514-721-4040,20,6,26
335,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Pubs,Chez Baptiste,4.5,4,3014 Rue Masson,+1 514-729-1398,20,6,26
336,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Bakeries,Patisserie Bel-Air,4.5,6,3913 Rue Bélanger,+1 514-721-4997,20,6,26
337,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Bakeries,Beigne la Bonne Humeur,5.0,1,3257 Rue Beaubien E,+1 514-729-3210,20,6,26
338,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Bakeries,Première Moisson,4.0,11,3001 Rue Masson,+1 514-374-7010,20,6,26
339,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Food Trucks,Elvita's,4.5,4,2931 Rue Masson,+1 514-604-1515,20,6,26
340,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Pizza,Bélanger Pizzeria,4.0,6,2820 Rue Bélanger,+1 514-725-9511,20,6,26
341,Collège de Rosemont (Beaubien / 15e avenue),45.55774990838239,-73.58380123972893,Breakfast & Brunch,Nouveau Crystal Rest,4.5,4,3390 Belanger Rue,+1 514-729-4992,20,6,26
342,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Canadian (New),Hoogan et Beaufort,4.5,85,4095 Rue Molson,+1 514-903-1233,12,7,19
343,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Pubs,Boswell,4.5,46,2407 Avenue du Mont-Royal E,+1 438-386-4661,12,7,19
344,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Brasseries,Labarake - Caserne à Manger,3.0,38,3165 Rue Rachel E,+1 514-521-0777,12,7,19
345,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Poutineries,Poutine Centrale,4.5,159,3971 Rue Hochelaga,+1 514-507-9494,12,7,19
346,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Breakfast & Brunch,Miami Déli,3.0,47,3090 Rue Sherbrooke E,+1 514-525-0600,12,7,19
347,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Coffee & Tea,Station W,4.5,10,2600 Rue William-Tremblay,+1 514-543-9768,12,7,19
348,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Sushi Bars,Nori Sushi,4.5,11,2967 Rue Sherbrooke E,+1 514-527-0000,12,7,19
349,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Burgers,Les Belles Soeurs,4.5,29,2251 Rue Marie-Anne E,+1 514-600-2491,12,7,19
350,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Pan Asian,Maneki Comptoir Asiat',4.0,20,3121 Rue Hochelaga E,+1 514-523-7778,12,7,19
351,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Coffee & Tea,Mamie Clafoutis,4.5,14,4093 Rue Molson,+1 438-384-7225,12,7,19
352,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Bakeries,Croissant Croissant,4.5,40,2270 Avenue du Mont-Royal E,+1 514-543-0103,12,7,19
353,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Bakeries,Au Pain Doré,5.0,5,3075 Rue de Rouen,+1 514-528-8877,12,7,19
354,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Mexican,Restaurant Tex Mex,3.5,14,2212 Rue Saint Germain,+1 514-598-1234,12,7,19
355,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Breakfast & Brunch,Bistro Part Ici,4.0,1,4100 Andre-Laurendeau Rue,+1 514-526-7278,12,7,19
356,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Ice Cream & Frozen Yogurt,Chocolat Favoris,4.0,2,2600 Rue William-Tremblay,+1 438-387-7614,12,7,19
357,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,French,Magnolia,4.5,5,2600 Rue William-Tremblay,+1 514-543-5300,12,7,19
358,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Bars,Le Verre Bouteille,4.0,8,2112 Av Du Mont-Royal E,+1 514-521-9409,12,7,19
359,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Thai,Jardin des Délices,5.0,6,3537 Rue Rachel E,+1 514-903-6203,12,7,19
360,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Asian Fusion,Fusion Express,4.5,7,3974 Avenue Pierre-De Coubertin,+1 438-381-6628,12,7,19
361,Préfontaine / Marcel-Pépin,45.54365380040509,-73.55942063033581,Pizza,No 900,4.0,2,4091 Rue Molson,+1 514-544-8585,12,7,19
362,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Bistros,Le Valois,4.0,64,25 Place Simon Valois,+1 514-528-0202,7,4,11
363,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Poutineries,Poutine Centrale,4.5,159,3971 Rue Hochelaga,+1 514-507-9494,7,4,11
364,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Bakeries,Arhoma,4.5,60,15 Place Simon-Valois,+1 514-526-4662,7,4,11
365,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Canadian (New),Hélicoptère,4.5,52,4255 Rue Ontario E,+1 514-543-4255,7,4,11
366,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Canadian (New),État-Major,4.0,42,4005 Rue Ontario E,+1 514-905-8288,7,4,11
367,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,French,Les Canailles,3.5,35,3854 Rue Ontario E,+1 514-526-8186,7,4,11
368,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,French,Bagatelle,4.0,54,4323 Rue Ontario E,+1 514-254-3838,7,4,11
369,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Irish Pub,Le Trèfle,4.0,35,3971 Rue Ontario E,+1 438-386-3737,7,4,11
370,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Pizza,Heirloom,4.0,35,3991 Rue Ontario E,+1 514-905-8211,7,4,11
371,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Vegan,Antidote,3.5,39,3459 Rue Ontario E,+1 514-303-6300,7,4,11
372,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Portuguese,Piri Piri Hochelaga,4.5,16,3753 Rue Ontario E,+1 514-521-2779,7,4,11
373,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Coffee & Tea,Canard Café,4.0,77,4299 Ontario Street East,+1 514-419-7997,7,4,11
374,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Meat Shops,William J. Walter,4.5,9,5 Place Simon Valois,+1 514-523-5444,7,4,11
375,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Cafes,Atomic Café,4.0,24,3606 Rue Ontario E,+1 514-500-1905,7,4,11
376,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Pan Asian,Maneki Comptoir Asiat',4.0,20,3121 Rue Hochelaga E,+1 514-523-7778,7,4,11
377,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Tea Rooms,Tisanerie Mandala,4.5,8,3555A Rue Ontario E,+1 514-564-9335,7,4,11
378,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Delis,Gerry's Delicatessen,3.5,24,3982 Rue Ontario E,+1 514-254-1691,7,4,11
379,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Cafes,Hélico,4.5,11,2009 Avenue de la Salle,+1 514-543-3543,7,4,11
380,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Mexican,Fusion Latino,4.5,18,3336 Rue Ontario E,+1 514-522-2397,7,4,11
381,de Chambly / de Rouen,45.54710313981358,-73.54892447590828,Moroccan,L'Olive Noire,4.0,16,4271 Rue Ontario Est,+1 514-504-9484,7,4,11
382,BAnQ (Berri),45.51601387670667,-73.56291957199574,Tapas Bars,L'Amère à Boire,4.0,68,2049 Rue Saint-Denis,+1 514-282-7448,11,4,15
383,BAnQ (Berri),45.51601387670667,-73.56291957199574,Brasseries,Le Saint-Bock,4.0,208,1749 Rue Saint-Denis,+1 514-680-8052,11,4,15
384,BAnQ (Berri),45.51601387670667,-73.56291957199574,Pizza,Pizzeria Dei Compari,4.0,91,1668 Rue Saint-Denis,+1 514-843-6411,11,4,15
385,BAnQ (Berri),45.51601387670667,-73.56291957199574,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,11,4,15
386,BAnQ (Berri),45.51601387670667,-73.56291957199574,Speakeasies,Le 4e Mur,4.5,99,2021 Rue Saint-Denis,+1 438-396-8947,11,4,15
387,BAnQ (Berri),45.51601387670667,-73.56291957199574,Poutineries,Poutineville,4.5,602,1365 Rue Ontario E,+1 514-419-5444,11,4,15
388,BAnQ (Berri),45.51601387670667,-73.56291957199574,Pubs,Randolph Pub Ludique,4.5,96,2041 Rue Saint-Denis,+1 514-419-5001,11,4,15
389,BAnQ (Berri),45.51601387670667,-73.56291957199574,Cocktail Bars,La Distillerie No.1,4.5,315,300 Rue Ontario E,+1 514-448-2461,11,4,15
390,BAnQ (Berri),45.51601387670667,-73.56291957199574,Canadian (New),Au Pied de Cochon,4.0,1395,536 Avenue Duluth E,+1 514-281-1114,11,4,15
391,BAnQ (Berri),45.51601387670667,-73.56291957199574,French,Les Deux Gamins,4.0,598,170 Rue Prince Arthur E,+1 514-288-3389,11,4,15
392,BAnQ (Berri),45.51601387670667,-73.56291957199574,Vietnamese,Vua,4.0,109,1579 Rue Saint-Denis,+1 514-439-1231,11,4,15
393,BAnQ (Berri),45.51601387670667,-73.56291957199574,Desserts,Juliette & Chocolat,4.0,229,1615 Rue Saint-Denis,+1 514-287-3555,11,4,15
394,BAnQ (Berri),45.51601387670667,-73.56291957199574,French,O'Thym,4.5,169,1112 Boulevard de Maisonneuve E,+1 514-525-3443,11,4,15
395,BAnQ (Berri),45.51601387670667,-73.56291957199574,Vegetarian,Resto Végo,4.0,84,1720 Rue Saint-Denis,+1 514-845-2627,11,4,15
396,BAnQ (Berri),45.51601387670667,-73.56291957199574,Lounges,Pub l'Île Noire,4.0,60,1649 Rue Saint-Denis,+1 514-982-0866,11,4,15
397,BAnQ (Berri),45.51601387670667,-73.56291957199574,Brasseries,Le Cheval Blanc,4.0,53,809 Rue Ontario E,+1 514-522-0211,11,4,15
398,BAnQ (Berri),45.51601387670667,-73.56291957199574,Japanese,Taiyo,4.0,36,1709 Rue Saint-denis,+1 514-759-6868,11,4,15
399,BAnQ (Berri),45.51601387670667,-73.56291957199574,Bars,BEVO Bar + Pizzeria,4.0,389,410 Rue Saint Vincent,+1 514-861-5039,11,4,15
400,BAnQ (Berri),45.51601387670667,-73.56291957199574,Sushi Bars,Saint Sushi Plateau,4.5,369,424 Avenue Duluth E,+1 514-507-7537,11,4,15
401,BAnQ (Berri),45.51601387670667,-73.56291957199574,French,L'Express,4.0,681,3927 Rue Saint-Denis,+1 514-845-5333,11,4,15
402,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Syrian,Damas,4.5,433,1201 Avenue Van Horne,+1 514-439-5435,9,10,19
403,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Cafes,Le Butterblume,4.5,86,5836 Boulevard Saint-Laurent,+1 514-903-9115,9,10,19
404,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Poutineries,Vices et Versa,4.0,148,6631 Boulevard Saint-Laurent,+1 514-272-2498,9,10,19
405,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Seafood,Gus,4.5,94,38 Rue Beaubien E,+1 514-722-2175,9,10,19
406,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Greek,Estiatorio Milos,4.5,169,5357 Ave Du Parc,+1 514-272-3522,9,10,19
407,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,French,Île Flottante,4.5,130,174-176 Rue Saint-Viateur O,+1 514-278-6854,9,10,19
408,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Canadian (New),Montréal Plaza,4.5,110,6230 Rue Saint-Hubert,+1 514-903-6230,9,10,19
409,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Wine Bars,Pastaga,4.0,72,6389 Boulevard Saint-Laurent,+1 438-381-6389,9,10,19
410,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Southern,Dinette Triple Crown,4.5,270,6704 Rue Clark,+1 514-272-2617,9,10,19
411,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Mexican,Caifan Tacos Bar,4.5,16,67 Rue Beaubien E,+1 514-903-8585,9,10,19
412,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Tapas Bars,Taza Flores,4.5,49,5375 Avenue du Parc,+1 514-274-5516,9,10,19
413,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Modern European,Lawrence,4.5,234,9 Avenue Fairmount E,+1 514-796-5686,9,10,19
414,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Cafes,Pastel Rita,4.5,22,5761 Boulevard St-Laurent,+1 514-398-0213,9,10,19
415,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Lounges,Whisky Café,4.0,37,5800 Boulevard Saint-Laurent,+1 514-278-2646,9,10,19
416,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Brasseries,Isle de Garde,4.5,68,1039 Rue Beaubien Est,+1 514-835-4007,9,10,19
417,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Italian,Il Bazzali,4.5,26,285 Rue Beaubien E,+1 514-439-4878,9,10,19
418,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Breakfast & Brunch,Sparrow,4.0,208,5322 Boulevard Saint-Laurent,+1 514-507-1642,9,10,19
419,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Japanese,Le Falco,4.0,46,5605 Avenue de Gaspé,+1 514-272-7766,9,10,19
420,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Pubs,Pub Bishop & Bagg,4.0,91,52 Rue Saint-Viateur O,+1 514-277-4400,9,10,19
421,de Gaspé / Marmier,45.529668174024685,-73.60166944563389,Bagels,St-Viateur Bagel,4.5,768,263 Rue Saint-Viateur O,+1 514-276-8044,9,10,19
422,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Poutineries,Poutine Centrale,4.5,159,3971 Rue Hochelaga,+1 514-507-9494,5,20,25
423,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Aquariums,Biodôme de Montréal,4.0,250,4777 Avenue Pierre de Coubertin,+1 514-868-3000,5,20,25
424,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Canadian (New),Hélicoptère,4.5,52,4255 Rue Ontario E,+1 514-543-4255,5,20,25
425,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Botanical Gardens,Jardin Botanique de Montréal,4.5,277,4101 Rue Sherbrooke E,+1 514-872-1400,5,20,25
426,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Landmarks & Historical Buildings,La Tour de Montréal,4.0,43,Rue Viau  3200,+1 514-252-4737,5,20,25
427,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,French,Bagatelle,4.0,54,4323 Rue Ontario E,+1 514-254-3838,5,20,25
428,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Museums,Insectarium de Montréal,4.0,58,4581 Rue Sherbrooke E,+1 514-872-1400,5,20,25
429,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Coffee & Tea,Canard Café,4.0,77,4299 Ontario Street East,+1 514-419-7997,5,20,25
430,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Landmarks & Historical Buildings,Parc Olympique de Montréal,3.5,53,4141 Avenue Pierre-de Coubertin,+1 514-252-4141,5,20,25
431,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Botanical Gardens,Jardins de Lumière,4.0,18,4101 Rue Sherbrooke E,+1 514-252-4141,5,20,25
432,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Cafes,Hélico,4.5,11,2009 Avenue de la Salle,+1 514-543-3543,5,20,25
433,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Moroccan,L'Olive Noire,4.0,16,4271 Rue Ontario Est,+1 514-504-9484,5,20,25
434,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Bakeries,Les Gourmandises de Marie-Antoinette,4.5,11,4317 Rue Ontario E,+1 514-257-0333,5,20,25
435,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Bars,Madisons New York Bar & Grill,3.0,36,5222 Rue Sherbrooke E,+1 514-252-1221,5,20,25
436,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Public Art,Nicolaus Copernicus Monument,3.0,1,4801 Avenue Pierre-De Coubertin,+1 514-252-1221,5,20,25
437,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Ice Cream & Frozen Yogurt,Hoche Glacé,4.5,20,2225 Avenue Bennett,+1 514-303-6040,5,20,25
438,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Parks,Parc Maisonneuve,4.5,7,4601 Rue Sherbrooke E,+1 514-872-6555,5,20,25
439,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Beer Bar,Avant Garde,4.5,5,5500 Rue Hochelaga,+1 514-872-6555,5,20,25
440,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Asian Fusion,Fusion Express,4.5,7,3974 Avenue Pierre-De Coubertin,+1 438-381-6628,5,20,25
441,La Tour de Montréal (Pierre-de-Coubertin / Bennett),45.55970526805903,-73.55155438184738,Pizza,Jimmy Restaurant,3.5,13,3924 Rue Hochelaga,+1 514-255-2462,5,20,25
442,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Pubs,Boswell,4.5,46,2407 Avenue du Mont-Royal E,+1 438-386-4661,14,1,15
443,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Canadian (New),Hoogan et Beaufort,4.5,85,4095 Rue Molson,+1 514-903-1233,14,1,15
444,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Gastropubs,Maison Publique,4.0,131,4720 Rue Marquette,+1 514-507-0555,14,1,15
445,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Cocktail Bars,La Distillerie No.2,4.5,71,2047 Avenue du Mont-Royal E,+1 514-448-2461,14,1,15
446,Messier / St-Joseph,45.53946063965585,-73.57605636119843,French,Pégase,4.5,70,1831 Rue Gilford,+1 514-522-0487,14,1,15
447,Messier / St-Joseph,45.53946063965585,-73.57605636119843,French,Plein Sud,4.5,58,5064 Avenue Papineau,+1 514-510-6234,14,1,15
448,Messier / St-Joseph,45.53946063965585,-73.57605636119843,French,Chez Victoire,4.0,66,1453 Avenue Mont-Royal E,+1 514-521-6789,14,1,15
449,Messier / St-Joseph,45.53946063965585,-73.57605636119843,American,L'Entre-Pots,4.5,46,1995 Rue Masson,+1 514-507-2212,14,1,15
450,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Canadian (New),Le Chien Fumant,4.0,78,4710 Rue de Lanaudière,+1 514-524-2444,14,1,15
451,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Pubs,Broue Pub Brouhaha,4.5,40,5860 Avenue de Lorimier,+1 514-271-7571,14,1,15
452,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Sushi Bars,Tri Express,4.0,104,1650 Avenue Laurier E,+1 514-528-5641,14,1,15
453,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Breakfast & Brunch,Byblos - Le Petit Café,4.0,82,1499 Avenue Laurier E,+1 514-523-9396,14,1,15
454,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Burgers,Les Belles Soeurs,4.5,29,2251 Rue Marie-Anne E,+1 514-600-2491,14,1,15
455,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Pizza,Stella Pizzeria,4.0,25,1327 Avenue Laurier E,+1 514-903-9448,14,1,15
456,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Brasseries,Ma Brasserie,4.5,15,2300 Rue Holt,+1 514-508-3309,14,1,15
457,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Breakfast & Brunch,Le Sain Bol,4.5,25,5095 Rue Fabre,+1 514-524-2292,14,1,15
458,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Desserts,Mr. Puffs,4.5,30,1810 Av Du Mont-Royal E,+1 514-523-0184,14,1,15
459,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Breakfast & Brunch,L'Oeufrier,4.0,30,2017 Avenue du Mont-Royal E,+1 514-544-3843,14,1,15
460,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Vietnamese,Pho Mont-Royal,4.0,28,1459 Avenue du Mont-Royal E,+1 514-522-7888,14,1,15
461,Messier / St-Joseph,45.53946063965585,-73.57605636119843,Meat Shops,Dans la Gueule du Loup,4.5,7,2055 Avenue Laurier E,+1 514-544-1098,14,1,15
462,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,French,Modavie,4.0,889,1 Rue Saint-Paul O,+1 514-287-9582,7,22,29
463,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Bars,BEVO Bar + Pizzeria,4.0,389,410 Rue Saint Vincent,+1 514-861-5039,7,22,29
464,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,French,Restaurant Bonaparte,4.5,392,447 Rue Saint-François-Xavier,+1 514-844-4368,7,22,29
465,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Modern European,Bouillon Bilk,4.5,503,1595 Boulevard Saint-Laurent,+1 514-845-1595,7,22,29
466,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,French,Le Club Chasse et Pêche,4.5,234,423 Rue Saint-Claude,+1 514-861-1112,7,22,29
467,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Barbeque,Lattuca Barbecue,4.5,183,15 Rue de la Commune O,+1 514-246-1680,7,22,29
468,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Italian,Salumi Vino,4.0,42,358 Rue Notre-Dame E,+1 514-759-0505,7,22,29
469,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Steakhouses,The Keg Steakhouse + Bar - Montreal,4.0,239,25 Saint Paul St E,+1 514-871-9093,7,22,29
470,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Italian,L'Usine de Spaghetti,4.0,189,273 Rue Saint Paul E,+1 514-866-0963,7,22,29
471,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Champagne Bars,Maison Saint-Paul,4.5,100,343 Rue Saint-Paul E,+1 514-903-9343,7,22,29
472,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Japanese,KYO,4.0,256,711 Côte de la Place d'Armes,+1 514-282-2711,7,22,29
473,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Bars,Cadet,4.5,115,1431 Boulevard Saint-Laurent,+1 514-903-1631,7,22,29
474,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Creperies,Jardin Nelson,4.0,667,407 Place Jacques-Cartier,+1 514-861-5731,7,22,29
475,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Mexican,La Capital Tacos,4.0,326,1096 Boulevard Saint-Laurent,+1 514-873-5255,7,22,29
476,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Cocktail Bars,The Coldroom,4.5,242,Rue Saint-Vincent,+1 514-294-6911,7,22,29
477,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Pubs,NYK'S,4.0,188,1250 Rue de Bleury,+1 514-866-1787,7,22,29
478,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,French,O'Thym,4.5,169,1112 Boulevard de Maisonneuve E,+1 514-525-3443,7,22,29
479,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Pubs,Wolf & Workman,4.5,120,139 Rue Saint-Paul O,+1 514-737-1787,7,22,29
480,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Breakfast & Brunch,Le Passé Composé,4.5,401,1310 Boulevard de Maisonneuve E,+1 514-524-6663,7,22,29
481,Square Viger (Berri / Viger),45.5121682576952,-73.55481594800949,Italian,Ristorante Quattro,4.0,135,17 Rue Notre-Dame O,+1 514-903-2909,7,22,29
482,Dorion / Ontario,45.526991277453526,-73.55821162462234,Poutineries,Poutineville,4.5,602,1365 Rue Ontario E,+1 514-419-5444,28,5,33
483,Dorion / Ontario,45.526991277453526,-73.55821162462234,French,Au Petit Extra,4.0,56,"1690, Rue Ontario Est",+1 514-527-5552,28,5,33
484,Dorion / Ontario,45.526991277453526,-73.55821162462234,French,O'Thym,4.5,169,1112 Boulevard de Maisonneuve E,+1 514-525-3443,28,5,33
485,Dorion / Ontario,45.526991277453526,-73.55821162462234,Breakfast & Brunch,Le Passé Composé,4.5,401,1310 Boulevard de Maisonneuve E,+1 514-524-6663,28,5,33
486,Dorion / Ontario,45.526991277453526,-73.55821162462234,Canadian (New),Le Mousso,4.5,55,1023 Rue Ontario E,+1 438-384-7410,28,5,33
487,Dorion / Ontario,45.526991277453526,-73.55821162462234,Bakeries,La Fabrique Arhoma,4.5,46,1700 Rue Ontario E,+1 514-598-1700,28,5,33
488,Dorion / Ontario,45.526991277453526,-73.55821162462234,French,La Fabrique,4.0,113,3609 Rue St-Denis,+1 514-544-5038,28,5,33
489,Dorion / Ontario,45.526991277453526,-73.55821162462234,Japanese,Sushi Momo Végétalien,4.5,97,3609 Rue Saint-Denis,+1 514-825-6363,28,5,33
